business_id,city,name,review_count,stars,state,price_range,number_of_checkins,category,restaurant
hbrdh2sqLYUfKAuUZ25kKw,Gilbert,Avian & Exotic Animal Clinic of Arizona,16,5,AZ,,6,,0
xPNSB8pY_KSLk2Any829VA,Higley,Highland High School,6,3.5,AZ,,22,,0
rgU5kgI4o23R3n5r05yFqQ,Gilbert,Kumon Math and Reading Center of Gilbert,3,5,AZ,,0,,0
xfSqGv9LZAUN8WjP_2ZNow,Gilbert,Sonora Quest Laboratories,5,1.5,AZ,,4,,0
ltivTUtWgN8QLp391bIyPA,Gilbert,Enterprise Rent-A-Car,6,3.5,AZ,,10,,0
e4s3Mx5-rPXrRTi8S7v-KA,Gilbert,Kobar's Auto Service,18,4.5,AZ,,3,,0
7B-aDpDY3CiR6TQMdP7GWA,Gilbert,Val Vista Vision,26,5,AZ,,10,,0
OvV84elHGF1AVVy9eTLZ7A,Gilbert,The Beach House Tanning Salon,5,4.5,AZ,2,8,,0
Q-dsvMlhEr9TgvX8FxW4uQ,Gilbert,Filibertos,45,3.5,AZ,1,95,Mexican,1
eMN1-yBb0RhM6XtvKQzRbQ,Gilbert,Best Shoe Repair & Alterations,11,4,AZ,1,7,,0
6VGodLwjrYPQYq0qxfRyXw,Gilbert,Arrow Pest Control,3,5,AZ,,0,,0
U9J3XvKuMVfm17SKOjZncw,Mesa,A & J Graphics and Promotions,4,5,AZ,,0,,0
PEGS8h1B2tOj2SmwlCm82Q,Gilbert,Kohl's,14,3,AZ,2,216,,0
24AmaxBpVAdhY_-R7czeSw,Gilbert,Pivonka Family Chiropractic,13,5,AZ,,13,,0
tUWhNal-M1J1wdQDZ_9eXA,Gilbert,Gilbert Chamber of Commerce,7,5,AZ,,3,,0
Qjjydo_zzWLyr7S7zwv8EQ,Gilbert,Gilbert True Value Hardware,3,5,AZ,1,22,,0
Sdd8lX_8wTuuod_Ix6cRGA,Gilbert,Norwood Furniture,15,3.5,AZ,3,21,,0
TWxOpOzi0EMiZ9ydjmeThw,Gilbert,Chevron,4,3,AZ,,44,,0
uCN85i0lxehyCY7UTwowWQ,Gilbert,Big O Tire Stores,6,2.5,AZ,,0,,0
ed-tFJOq6P8BjXrqfYaYiA,Gilbert,Global Bikes,30,4.5,AZ,2,28,,0
T1es1T2slfoxiKad32KyJQ,Gilbert,Econo Lube N' Tune,3,3.5,AZ,,0,,0
J7sGR5XrrDeqaGv8yIBW0w,Gilbert,KC's Sushi and TV Bar,8,3,AZ,2,0,Sushi Bars,1
1k9rmSjcpnq9aAm1x_oCtA,Gilbert,Nails Unlimited,7,4.5,AZ,2,0,,0
Atbyj1_dXFUDysgvGKMdbw,Gilbert,Paulene's Nails and Spa,25,3,AZ,2,21,,0
h_gKS-s1QlAa4YyGzHyniQ,Gilbert,Autozone,6,5,AZ,,14,,0
_GDOMW_pdSvUorSxL7qbvA,Gilbert,Carling Aquatic & Physical Therapy,7,5,AZ,,7,,0
YuyaVwQINN_TItOGYqLtdQ,Gilbert,Gilbert Convenient Mart,21,4.5,AZ,2,62,Food,0
xDThcXmmr6hOB6ZXjg23mw,Gilbert,Rose Cleaners & Shirt Laundry,3,2.5,AZ,2,0,,0
ya_ifIN99BuYA25lJDIMxg,Gilbert,House Call Pet Vet,6,5,AZ,,0,,0
8lbH-2LuzdPcww2sr5qUXA,Gilbert,Nationwide Vision Centers,9,1,AZ,3,6,,0
CbDDTk6AW4nQlSU3a9721Q,Gilbert,A & P Nurseries & Lawn Mower Shop,7,2.5,AZ,2,8,,0
dKcKxv9yVE4mJI9mvRWLCQ,Gilbert,Godar Electronics,10,4,AZ,1,3,,0
IUnyW_UC6EPw0F55EjqQ8w,Gilbert,Christ's Greenfield Lutheran School,4,3.5,AZ,,12,,0
jWN70FxicB7ZOaV8BztIVg,Gilbert,Gilbert Barber Shop,3,4.5,AZ,2,0,,0
Qa7pkIQP2M5ICHwWkQBJsw,Gilbert,Napa Auto Parts,5,3.5,AZ,,12,,0
Adh0cWr8pqpMzv3uq4doQA,Gilbert,Brakes Plus,6,3.5,AZ,,11,,0
v5bpWIXRerZLusMGwG4jRQ,Gilbert,Arby's,4,3.5,AZ,1,36,Burgers,1
wVqMO9LoOS6k-Il5KRBYYw,Gilbert,Tlc Wash N Clean,20,4.5,AZ,1,28,,0
lzg7CyvBqhh0pmBDgiQY_w,Gilbert,Lakeview Cleaners,6,2,AZ,2,0,,0
aAzSNYdPUAYuMbKik9H7-A,Gilbert,Arizona Fans and Blinds,6,5,AZ,,0,,0
U6fnCl_dhNee62ID9fTqSg,Gilbert,Val Vista Lakes Elementary School,3,5,AZ,,0,,0
sWsAogPB9-6o6A0keUTrQg,Gilbert,Gilbert Mail,4,4.5,AZ,,0,,0
xXzkUO8M5-3nslY_fa5rdw,Gilbert,Redeemer Bible Church,4,5,AZ,,0,,0
miPvBpiSKhc53BDPGP-_9Q,Gilbert,Advanced Foot & Ankle Specialists,9,3.5,AZ,,3,,0
uuq5XZIi7hF3TfCgPY0lVw,Gilbert,Potato Barn,20,3,AZ,3,45,,0
uLhjDg3pTPBuFJACrZXbUQ,Gilbert,CornerStone Inspections,3,5,AZ,,0,,0
1V1lodaiyYw4ZKyiv95pyw,Mesa,Burrito Shack,106,4,AZ,1,195,Mexican,1
7u4W2qVaCc7HPfSpzuQ6pQ,Higley,Aden's Hay Oasis,4,3.5,AZ,,11,,0
gLTGNPdAKC5B2ITt_Thfmw,Gilbert,El Taco Loco,3,3,AZ,,0,Mexican,1
CxgFoyQl_EDf2uyVnU1Gsw,Queen Creek,Safeway,10,2.5,AZ,1,153,Food,0
G-_b6qMjBP_FIfpoq2RAEA,Queen Creek,Yepez Barber Shop,3,5,AZ,2,0,,0
cHQV9JHBrIlJbIolmUp2NQ,Chandler,Eye Care Professionals,8,3,AZ,,7,,0
xW8kpTmc6Fu1-kVZtfn6Xw,Queen Creek,AZ Auto Repair,6,3.5,AZ,,0,,0
N_F0gVHvH5WmUWuTh5IdCQ,Queen Creek,Gantzel Farms Country Store,3,5,AZ,2,5,Food,0
0CtW58OOcfhrIvT0hCWKeQ,Queen Creek,Store More Self Storage,4,2.5,AZ,,0,,0
A_mxxlKCqk-rMBhlSI_j2g,Florence,Oasis Golf Course,4,1.5,AZ,,0,,0
oyzi74AxIx4Ln9R597F9kw,Queen Creek,The Pork Shop,112,4.5,AZ,2,219,Food,0
4V3OvUQa4EPfi4Bdcx9oBQ,Queen Creek,Queen Creek Chiropractic,5,5,AZ,,0,,0
1V8f3A7p3HV2r0BgAbqvaw,Queen Creek,Schnepf Farms,163,3.5,AZ,2,382,Food,0
0fcAt0wsVwvGSj8SDt7chA,Queen Creek,Discount Beverage Outlet,5,4,AZ,1,5,Food,0
lem7XGgKM5a4pAgop2mQqw,Queen Creek,Rudy's Restaurant,47,3,AZ,1,88,Mexican,1
U5-VseaV5NWnuh5AW4acJg,Queen Creek,Russ True Value Hardware,11,4.5,AZ,2,9,,0
ZYNbmD_F9XNLlBMOBEawlw,Queen Creek,The Golf Club At Johnson Ranch,20,2.5,AZ,,89,,0
pfAMsgirtw936GNcwa44hQ,Queen Creek,Sweet Water Eatery,5,4.5,AZ,1,0,Food,0
i1GWM0MKxF3V5jveyCks7A,Queen Creek,El Rico's,24,4,AZ,1,42,Mexican,1
gPVmZfEfPl_m4NW1-8RVvQ,Queen Creek,Last Chance Salon,4,5,AZ,,0,,0
9XY7omFCcsiw3cUj0j8ECg,Queen Creek,Super Carniceria El Torito,8,4,AZ,1,38,Food,0
T7x2ZEqXn4uUFwJlq7dDEA,Higley,Appliance Connection,5,1,AZ,,0,,0
xKV873WMxM0EJ7NTtu4Qhg,Gilbert,The Brownie Connection,7,4.5,AZ,1,0,Food,0
9aT3Z-ux63jj6U1U6oI6pQ,Phoenix,Steamex Carpet Cleaning,6,5,AZ,,0,,0
ABUqetCAtUcDLHWhpsSL3g,Peoria,Holiday Inn Express Peoria North - Glendale,13,3.5,AZ,2,41,,0
oKuvHNucsBVMAkmNdSASSw,Sun Lakes,Sun Lakes Family Physicians,4,4,AZ,,0,,0
y-SmyiwJxDKICIaPOhNj5g,Gilbert,Advanced Laser and Eye Center,3,3.5,AZ,1,0,,0
aLKQpJ0tBBAq3fvDxZZNNw,Chandler,Walgreens,11,3,AZ,1,87,Food,0
ELmeO2guUY0NV99puvgc1A,Chandler,AutoZone,12,4,AZ,,35,,0
bqfAiGb2j2gK4pxbv0u9bw,Chandler,Montage At Pecos Ranch,9,2,AZ,,10,,0
cfy-C6XNFt-F-dCQfK7EDQ,Chandler,Mikado Sushi,136,4,AZ,2,327,Sushi Bars,1
UCbxctETCwDkyljuvC-9VQ,Chandler,The UPS Store,12,3.5,AZ,,41,,0
9BoK1Z799geym4L6x_RW9w,Chandler,Guys and Gals Salon,9,4,AZ,2,16,,0
24500Pt1lFmpXgDkXKeEOA,Chandler,Bank of America,4,1.5,AZ,,32,,0
xvqyyJEPPV1zKhKWqJ0Kgw,Chandler,Mountainside Fitness,24,4,AZ,,691,,0
J8_4fv87to-6X9XM60TGKw,Chandler,Leslie's Swimming Pool Supplies,9,3,AZ,2,20,,0
FCIYOCHTuEcuPqJFxg5e_Q,Chandler,Chandler Public Library,9,3,AZ,,39,,0
B54ozdLlH5ozkwnweskhYg,Chandler,Paradise Bakery,32,3.5,AZ,1,267,Sandwiches,1
jSBMJKjywkMcpKl0oy9WOg,Chandler,Cactus Bike,18,4,AZ,2,23,,0
GicegFT1LZdZnb7JsUT3QA,Chandler,Kohl's,22,3.5,AZ,2,184,,0
0UoiVRI6RXedld2gd0i-bA,Chandler,Brooksie's Propane,7,5,AZ,,37,,0
rkF-kVOIQxh6KoJqFDaghQ,Chandler,Sprint,7,4.5,AZ,2,0,,0
wraCOupucUVRu8YF21EX_g,Chandler,Beads At Brooksie's,3,3.5,AZ,2,0,,0
FESIpoKkpu7fqShoJaYwSA,Chandler,Queen Creek KinderCare,3,1.5,AZ,,0,,0
h1jAo_BSx5SaBoYNpWfzSw,Chandler,Dominos Pizza,4,4,AZ,1,0,Pizza,1
sj0WHhcby98NXWCRxXkqLg,Chandler,Risen Savior Lutheran Church & School,6,4,AZ,,30,,0
0uP4fNs06SkeZqIm3ZWaZw,Sun Lakes,Bashas',4,2.5,AZ,1,10,Food,0
B6sT5YGBYB9KfhkiZtzQ4A,Sun Lakes,Asian Grill,54,4,AZ,1,61,Chinese,1
#NAME?,Chandler,Keegan's Grill,72,3.5,AZ,2,325,American (Traditional),
1JzUDiOVRYSXpKJ9IfBtzQ,Chandler,Monterey Cleaners,15,2.5,AZ,1,90,,0
JW57C9EHoQzrT0oFvaEKbw,Chandler,Perfect Tan,11,3.5,AZ,2,11,,0
iSDCXRa2Ldu4jKZqGCFOFg,Chandler,Cobblestone Auto Spa,142,3,AZ,,441,,0
1upIvd7cQ6ZKtMKOujEx4A,Chandler,Spotless Carpet Care,7,5,AZ,,0,,0
dEc_kx85KU4Gz1B3meuqlQ,Chandler,Arby's,7,4.5,AZ,,43,Fast Food,1
ea9gpoBFu0X85Ph03VsXKg,Mesa,Arizona Institute of Footcare Physicians,9,2.5,AZ,,0,,0
4hp2dLiJQ6chAw98S2EiaA,Chandler,Ocotillo Dental Care,10,5,AZ,,7,,0
JMhDp0VDzHpeuOzqG4a5lw,Chandler,Great Clips,6,3.5,AZ,2,34,,0
JiQF2ohEczwN3MnSmuFoXQ,Chandler,Delia's Cleaners,6,2,AZ,1,6,,0
c_AqluyaDjfouN4r-qM1Cw,Chandler,Cute Nails,12,3.5,AZ,2,9,,0
axGWZgwzqpL69EznZBH_rg,Chandler,Ashley Manor,5,3.5,AZ,,9,,0
zGhUqgg5nckrh8oRhE7YyQ,Chandler,Lisa Nail Salon,15,3,AZ,2,12,,0
CdRiTB6JdKvOOGeQnpLTuw,Chandler,Rakhman Jewelers,21,4,AZ,3,13,,0
bL7rtIwY8afapAAfSsUNrw,Chandler,Safeway Food & Drug,16,4,AZ,2,104,Food,0
jw32dQ_qrisOcrC_bR3RHA,Chandler,Sunbird Golf Club,3,2,AZ,,5,,0
T80zdmoHleRsTbRXJBLoFA,Sun Lakes,Ramiro's Taco Shop,17,3,AZ,1,26,Mexican,1
8a2PaepdaxS-DkXVtDjpEQ,Chandler,U-Haul Moving & Storage of Sun Lakes,3,5,AZ,,6,,0
6meyy0ehAixbjFxsbVeXoQ,Chandler,Connie's Jewelry Gallery,5,3.5,AZ,1,0,,0
i2GA0OkDAgNWLGBpTp3AnA,Chandler,Customer's Own Fabric Upholsters,3,5,AZ,,0,,0
ULSTswrT2Vz1nbm_AvZVAg,Chandler,Kelly Nail & Spa,4,1.5,AZ,2,5,,0
zSd8ZTV6T5Pyf0mccgvJDg,Chandler,Rosati's Pizza,44,3.5,AZ,2,26,Pizza,1
Hls6Cl5Wo8f1FS5ZDtntXA,Chandler,Chandler Dental Health,37,5,AZ,,27,,0
_yUeZBoHERR8A-8wGlQ56Q,Chandler,Albertsons,9,3.5,AZ,2,199,Food,0
Cl0-KnG4yAb3IqcGM1-a5A,Chandler,Tammy Pro Nails,4,2,AZ,2,0,,0
1zPhQ3_jdmQTn9_--IbYLQ,Chandler,Bernard's Fine Dining,9,3.5,AZ,2,83,American (Traditional),1
fnQh1D4H0Z7Q8WrcGhpNhQ,Chandler,John Allen's Arizona Body Sculpturing,5,5,AZ,,0,,0
6W9TRKrb72ZLl0h1KWvC1g,Chandler,Fry's Food & Drug Stores,35,3.5,AZ,2,503,Food,0
sVuRBLX9nFG4UOhpeYTSiw,Chandler,Cornerstone Christian Fellowship,25,4.5,AZ,,428,,0
mdXOw5ceZ9HlGGtq9D425A,Chandler,Arizona Cactus Sales,9,4.5,AZ,2,4,,0
PT7V38tg1Re9MLIrEwdh8w,Chandler,Chandler Christian Church,4,4.5,AZ,,50,,0
zb3RhS8Ui-Bc2ibaq6EYjQ,Chandler,Sarah's Hallmark Shop,3,3.5,AZ,1,12,,0
X3icXUyW9vS4UXY6V_MR4w,Scottsdale,McCormick-Stillman Railroad Park,177,4.5,AZ,,733,,0
RTOIToX8bSm4wKqNBB6omw,Scottsdale,Souper Salad,3,2.5,AZ,,0,,1
XF1g7-1TyTMUMG1qMovlRg,Scottsdale,Guitar Center,22,3.5,AZ,2,104,,0
5IO32LUAX4b-nD13fxKsIw,Scottsdale,Paulenes Nails,33,3,AZ,2,155,,0
6nzXPSmJ-ukrk8sl1n15VQ,Scottsdale,London Gold,39,4.5,AZ,3,24,,0
KH5R8TlcW1llOb1kko_FHw,Scottsdale,Bank of America,4,3,AZ,,35,,0
avcYASXxMoD7yJD7xeoJ4g,Scottsdale,Bear Claw,8,4,AZ,1,0,,0
GIAcSwgHtT-ookKK4-dsLA,Scottsdale,Petco,12,4,AZ,,65,,0
7fWPKr3g18w2xpzalLvv6w,Scottsdale,Hi-Health ,4,4.5,AZ,3,16,Food,0
2FqG3fBB2XffmRTnc6YI_w,Scottsdale,Paradise Bakery,11,3.5,AZ,1,25,Food,0
MOEDY_K1ODppExreulA0WA,Scottsdale,A Perfect Pool,3,3.5,AZ,,0,,0
jpW8DxcS0_RAKgqdrQr7SQ,Scottsdale,Papyrus,4,5,AZ,3,11,,0
4xhRzeO08GXfHv94ZengJw,Scottsdale,Hi-Health,4,3.5,AZ,2,26,Food,0
ANUuvsZp7g1DZKTGz45TxA,Phoenix,Arizona Solar Solutions,6,5,AZ,,0,,0
Z3IUpFFdWSePkchuldMvLw,Scottsdale,Famous Footwear,3,2.5,AZ,2,12,,0
YMlj4LG5JzWZ-UHW8LDaPA,Phoenix,Albertsons,7,4,AZ,2,157,Food,0
mKqoXA8k8vO0Y_O2HYYhFg,Scottsdale,Bookstar,3,3.5,AZ,2,0,,0
gnBgJD6LYsYhSneYVFDmhw,Scottsdale,Arizona Auto Wash,57,2,AZ,,39,,0
HuxJUkVzc6xSjgHgGhxSeg,Scottsdale,Sonoran Pest Control,14,5,AZ,,0,,0
geMBkIHrGOVwbBs-7Sugkg,Scottsdale,Leslie's Swimming Pool Supplies,5,4,AZ,3,12,,0
1xZ3QLOT3CotkPBDvkyq3Q,Scottsdale,The UPS Store,7,5,AZ,,12,,0
zbYJ3J-zJvKqXMSL-nOgog,Scottsdale,The Linen Tree,4,5,AZ,3,5,,0
VcrO_pqKMxllolvEk0Gq6Q,Scottsdale,Starbucks,17,3,AZ,1,720,Food,0
yzglXr2AiSTAUVEiLgO0xw,Scottsdale,Swimming Pool Warehouse,8,5,AZ,2,0,,0
4QbseOOLfaL9RDIqjW4Nmw,Scottsdale,Lamps Plus,15,3.5,AZ,3,50,,0
f9b-fVli2b-zb0vON7wHUg,Scottsdale,Data Doctors of Scottsdale,4,4,AZ,2,6,,0
Er0dfwchojs2Emh_Qq2jig,Scottsdale,Resort Golf At Legend Trail,4,4,AZ,,5,,0
5SET7Mhv2HGONolojSQjLA,Scottsdale,Best Buy,5,3.5,AZ,2,0,,0
_Q9IEf-8XbQR2eutFVhh1w,Scottsdale,Homewood Suites by Hilton Phoenix/Scottsdale,18,3,AZ,2,58,,0
24XXd1EuvUswXG--qS5U5g,Scottsdale,Pavilions Auto Care,9,4.5,AZ,,41,,0
jBVLYMhK6ud1td3tVjLezA,Scottsdale,Mr Handyman,3,3,AZ,,0,,0
DSlIUWo-rQZSbeD8Qll12Q,Scottsdale,Value Cleaners,3,5,AZ,1,22,,0
KrkeCU444Uh00fuCklyuQQ,Scottsdale,Papa John's Pizza,7,2.5,AZ,2,4,Pizza,1
xrNL6b5x1W1begCWFDduIw,Scottsdale,Lowe's Home Improvement,45,3,AZ,2,859,,0
tVihf5G8I0yNzdgntgoZeQ,Scottsdale,N & R Gold & Silver Jewelry,5,4.5,AZ,1,0,,0
zCUdYMgqf2lGrquEGAzZJg,Scottsdale,Perfect Teeth,15,4,AZ,,15,,0
SVm5QpxTloQMSm2Y1xvblg,Scottsdale,Blue Diamond,4,3,AZ,4,0,,0
F3tqTcfKnljJcSyyqN0bbw,Scottsdale,Los Favoritos Taco Shop,68,4,AZ,1,500,Mexican,1
O_ItzZej0aMVy4DGcJKGXA,Scottsdale,Regus,4,4,AZ,,5,,0
KHoBFKiWf0pJntUzDQPkgw,Scottsdale,Scottsdale Silverado Golf Club,46,3,AZ,2,261,American (New),1
pdtmlVzdWTcIxz5TgBI_jA,Phoenix,Massage Envy - Scottsdale 101,31,3,AZ,2,110,,0
Ev7SSJgjlJilCwaYSGzOcg,Scottsdale,Ulta 3 Salon,9,4,AZ,2,30,,0
3Q-G115IDItIaDZ1m1eNCg,Scottsdale,Mountain View Karate,4,5,AZ,,3,,0
NjFO0CTI1ejl2E0bjR426g,Scottsdale,Men's Wearhouse,6,4,AZ,3,52,,0
MHyzG8HLlVp_ZT5j2PhJ_Q,Scottsdale,Lady Gwenevere's Beauty Retreat,6,5,AZ,2,3,,0
2zXqFId4jYuk2K8w1KI-Qw,Scottsdale,Sports Authority,18,3,AZ,2,254,,0
IXsVmOFnYWyeMGu2pqOceQ,Scottsdale,Back To the Rack,3,4,AZ,2,0,,0
ki7fhvs8IctEtqltTpZTYw,Scottsdale,Arizona Veterinary Dental Specialists,9,4,AZ,,3,,0
VJMDdI_zOcACApaOG452Iw,Scottsdale,LensCrafters,9,3,AZ,3,17,,0
IfXTt1wVYHQhzYe-6n5xbA,Scottsdale,On-Auk-Mor,6,4.5,AZ,1,10,,0
KT0VXcl8J7Jes9xheZTqbw,Scottsdale,Fairfield Inn by Marriott,19,2.5,AZ,2,23,,0
5ExCFur8Gqt1x278DAvJZA,Scottsdale,A & M Corson's AquaValue,7,4.5,AZ,,25,,0
Fnwz0t1GbBtS2CMoe8X_1A,Scottsdale,Baker Bros,10,2.5,AZ,2,5,,0
EaziHWcmjm5nGmPF-CJgQA,Scottsdale,Spa Lamar,106,4,AZ,2,224,,0
8gWdTXQKpYZ8YlLGBfGJmQ,Scottsdale,Tip Top Nail Salon II,19,2,AZ,2,69,,0
fI2DvmH3ikpZnVaxWyL66Q,Scottsdale,Chaparral Park,23,4.5,AZ,,1048,,0
CD-2yHTSObgvAhW-pYHfMw,Scottsdale,DoubleTree Resort by Hilton Hotel Paradise Valley - Scottsdale,117,3.5,AZ,2,482,,0
qqg-5DLsTPbRS88om3P7Jw,Scottsdale,Avis Rent A Car,3,5,AZ,,0,,0
87a5PyFkLvb_IjCUbUQDZQ,Scottsdale,"Kathi M Mansell, DMD MAGD PLC",4,5,AZ,,0,,0
S5ZcvZ7_ZeXXeDxHcEPAlw,Scottsdale,Saguaro Veterinary Clinic,39,4.5,AZ,,76,,0
Gf1P-ywzZ7lvmwCb0O4-oA,Scottsdale,Eyemasters,3,1,AZ,,0,,0
uPGeM_erzusd2oRc6rZvyg,Scottsdale,Mardi Gras Costume Shop,20,4.5,AZ,2,137,,0
2n3D9CmigVKmj7Jz3zKhnQ,Scottsdale,Scottsdale Running Company,4,4.5,AZ,3,0,,0
TbDMpcEbePWem4_OB9preQ,Scottsdale,Sack Time,14,4.5,AZ,2,0,,0
LT2Y60N7JQUiLtLr6A9Ojw,Scottsdale,Storage Max,4,2.5,AZ,3,0,,0
2CvVWNI__s1I7ns6w_zILw,Scottsdale,Toys R Us,13,2.5,AZ,2,135,,0
DB0OBgYxvqvXoj4eITMW2Q,Scottsdale,7-Eleven Food Stores,5,3,AZ,1,74,Food,0
ZRrIwqIUMII1b2keMI8QRw,Scottsdale,Hilton Scottsdale Resort & Villas,95,3,AZ,3,305,,0
X2CvejXoxpIOr8j6O-gM7A,Scottsdale,Bashas',17,3,AZ,2,242,Food,0
Wpb8O1zSBwl5EQEaBkagIQ,Scottsdale,Diva,4,3.5,AZ,3,0,,0
IvErHIfI6MzCu0zYJgRrhw,Scottsdale,Mail Call,6,5,AZ,,5,,0
yL8SdYHAkFJZvd8czR9dcw,Scottsdale,Chase Bank,3,2.5,AZ,,10,,0
B7ikBKkmmf2aTI-oFgQbMw,Scottsdale,Celebrity Dry Cleaning,5,3.5,AZ,2,36,,0
Xe-zwcsX5EikIK6Ul5bGlw,Scottsdale,Chaparral Suites Scottsdale,75,3.5,AZ,2,233,,0
MNqJDeSfWEXERAFUXSyI3w,Scottsdale,Scottsdale Gymnastics Trampoline,10,3.5,AZ,,44,,0
w4O2f6LEXwWJWn4thL-87Q,Scottsdale,Miramonte,11,4,AZ,,285,,0
nRLsX5dEmYBcjhX2720y8A,Scottsdale,Ross Dress for Less,8,3,AZ,1,65,,0
mucdYV14WAk7eHNPxuiBEg,Scottsdale,Chuck E Cheese's,3,3.5,AZ,,0,Pizza,1
6JE0fp84Ws59Oh_sQoaWkQ,Tempe,Romancing the Bean,77,4,AZ,2,314,,1
kgQsY3gYXFXTgVyHzkNgPg,Scottsdale,Jones Chiropractic,3,5,AZ,,0,,0
PmZ3Ft4aOGpzhpPnF21loA,Scottsdale,The Home Depot,31,3.5,AZ,2,349,,0
VrAQFQW17w1PtJx1yx0M8A,Scottsdale,Discount Tire Store - Scottsdale,29,4.5,AZ,,89,,0
v9htJ8R0Ctvykmqjz7eRlQ,Scottsdale,Country Glazed Ham,10,4.5,AZ,2,0,Food,0
z7W0sUbrVi2k6R2BR5jtzw,Scottsdale,Stayshons Chevron,24,3,AZ,,305,,0
mVw7gP7UUyU5grWXR_KpwQ,Mesa,Arizona Propane,8,4.5,AZ,,0,,0
eCr9i8VDpry4UdlzRCT7tQ,Scottsdale,Express,8,4,AZ,2,41,,0
5zBYjGBJ8yuj3-OGVdA-QA,Scottsdale,Wilson Camera,14,3,AZ,3,9,,0
ej65W-XSc1PL_i1ssBJe2A,Scottsdale,United Artists Theaters,6,2.5,AZ,,34,,0
FGCa6lW6f03rzJz0U3QESg,Scottsdale,Scottsdale Athletic Club,8,2.5,AZ,2,36,,0
ng8J6pW9gl1stm-_iJk2UQ,Scottsdale,ACME Locksmith,5,4,AZ,,0,,0
0ngcvKyNFdQyz3WrSD_aig,Scottsdale,MotoPhoto Greenway,5,5,AZ,2,11,,0
lUdEnug4CMVh0DQjpsDVSQ,Scottsdale,V's Barbershop,18,4.5,AZ,2,41,,0
wmfaos410_PSPclaR4bkUA,Scottsdale,Champion Window Cleaning,3,3.5,AZ,,0,,0
dPAQrPQn8bzsZqt7QSdKjQ,Scottsdale,Denny's,24,3.5,AZ,1,154,American (Traditional),1
GhhpkAkGl4JE_M_Szwegeg,Scottsdale,The Good Egg - Hilton Village,133,3.5,AZ,2,469,Breakfast & Brunch,1
c5qYZrL5_YG1x9qyEbQF9g,Scottsdale,Bike Emporium,16,4.5,AZ,3,32,,0
B0zWhoktQ05XWjTMICqfSw,Scottsdale,Scottsdale Pavilions,12,3.5,AZ,2,251,,0
RbWAL8KYgUp9pNSeLSjXtQ,Scottsdale,Sweet Tomatoes,74,3.5,AZ,2,511,Vegetarian,1
GiS86n1ZOt5LR2oOoq7NiQ,Scottsdale,Supercuts,4,3,AZ,1,13,,0
lKHJ9o0AOOpFyIcJHzu5GA,Scottsdale,Hall of Frames,4,4,AZ,2,7,,0
kzzgef3G5SZNn2jbA3fxfg,Scottsdale,Viking Cleaners,3,3.5,AZ,3,4,,0
Bl7k6FKKEdAwqDm1NpWTQA,Scottsdale,Mackie's Parlour,9,4.5,AZ,2,3,,0
VlHp9AFc9repIF6braYCCg,Scottsdale,Desert Stages Theatre,33,4.5,AZ,,168,,0
SK04ABcwoEtvIZ3VOZccPw,Scottsdale,Safeway,47,3.5,AZ,2,1575,Food,0
w4afmUAcnPe3fsT-LaQ6fw,Scottsdale,Just Sports,4,3,AZ,3,12,,0
5mxob00MDhnE5kQuwQBCOw,Scottsdale,Optical Expressions,13,4,AZ,3,28,,0
ntWd0oQ2enhHBXdM0Oei3g,Scottsdale,Posters Mostly & Custom Framing,21,5,AZ,2,8,,0
gISEMwwswfKXAsdShbu0wA,Phoenix,The Lavidge Company,3,2.5,AZ,,8,,0
GQwmrKs8i2cInjumkn12zw,Scottsdale,"Ronald C Russo, DMD, PC",4,4,AZ,,0,,0
N1nXI-07ldED54HaZeKh5A,Scottsdale,Clip-N-Clean All Breed Dog Grooming,15,5,AZ,,0,,0
yb3QojDxj1vOeEv_T6bPIA,Scottsdale,"Mark H Ryan, DDS",4,5,AZ,,3,,0
MlxRZcY1HR2JGTu5vmVJQQ,Scottsdale,Exclusively Big & Tall Men's Store,6,5,AZ,3,6,,0
ptU2Fh1WmnaMBOjBxJZRwA,Phoenix,Peter Piper Pizza,3,3.5,AZ,2,9,Pizza,1
OXvNHPDeLMjDUM84MSk4PA,Phoenix,Anderson Auto Service,5,4,AZ,,0,,0
8u0YTr57WanhL6rRYfbvLg,Phoenix,Union Hills Family Dental Care and Orthodontics,5,4.5,AZ,,8,,0
eO_kITwKoNH-E71yxoyNvA,Phoenix,Desert Voyagers,3,4.5,AZ,,3,,0
P1mtrjPrvZpxRDVTQQ_Zxw,Scottsdale,The Den Barber Shop,5,5,AZ,2,0,,0
OXJZlVOYZwyrf5cHLmfStw,Scottsdale,Michaels,16,3.5,AZ,2,198,,0
YyP7u5TO2fLWFY0Lbc3aEA,Scottsdale,New Balance,7,4.5,AZ,2,8,,0
yVH2YCImnNebBwLQBRk9Mg,Scottsdale,Ladlow's Fine Furniture,11,3,AZ,3,11,,0
_pTP5e2WgF10i893mgHseg,Scottsdale,Brighton Collectibles,6,3,AZ,3,8,,0
2KGjkCfKeXF5j6rNdoW8LA,Scottsdale,Fantastic Sams Hair Salons,7,3.5,AZ,2,9,,0
RIPOZpFE32uPP1JEQQPTCg,Scottsdale,Lucky Brand Jeans,5,4,AZ,2,20,,0
1o7rZUpwTU1Eg2oL_l7oTA,Scottsdale,Thomasville of Scottsdale,7,2,AZ,3,5,,0
pqqaCpEGbMn9KLA_xygjrg,Scottsdale,J.Crew,6,4.5,AZ,3,61,,0
